apparent_depth_km,surface_offset_km,positive_true_doppler_hz,negative_true_doppler_hz,positive_alias_current_prf_hz,negative_alias_current_prf_hz,positive_alias_zero_overlap_prf_hz,negative_alias_zero_overlap_prf_hz
0.375,5.815544364029906,416.8930215180686,-416.8930215180686,416.8930215180685,-416.8930215180686,416.89302151806874,-416.8930215180686
0.3875,5.912973453559554,423.5101997703201,-423.5101997703201,423.51019977032,-423.5101997703201,423.51019977032024,-423.5101997703201
0.4,6.008905391167346,430.0087865490012,-430.0087865490012,430.0087865490011,-430.0087865490011,430.0087865490011,-430.0087865490012
0.41250000000000003,6.103410772879374,436.39413707794273,-436.39413707794273,436.3941370779428,-436.3941370779428,436.3941370779428,-436.39413707794273
0.42500000000000004,6.1965548694415675,442.6712076474864,-442.6712076474864,442.6712076474864,-442.6712076474864,442.6712076474864,-442.6712076474864
0.4375,6.288398171434439,448.8445962445568,-448.8445962445568,448.84459624455667,-448.8445962445568,448.8445962445569,-448.8445962445568
0.45,6.378996864711566,454.9185780035379,-454.9185780035379,454.91857800353796,-454.91857800353796,454.91857800353796,-454.9185780035379
0.4625,6.468403246744902,460.89713626327523,-460.89713626327523,460.8971362632751,-460.89713626327523,460.89713626327534,-460.89713626327523
0.47500000000000003,6.556666092611397,466.78398987850767,-466.78398987850767,466.7839898785078,-466.78398987850767,466.78398987850755,-466.78398987850767
0.48750000000000004,6.64383097786962,472.58261732389184,-472.58261732389184,472.5826173238918,-472.5826173238918,472.5826173238918,-472.58261732389184
0.5,6.729940564373507,478.2962780396777,-478.2962780396777,478.29627803967765,-478.29627803967765,478.29627803967765,-478.2962780396777
0.5125000000000001,6.815034854092825,483.9280313956062,-483.9280313956062,483.92803139560624,-483.92803139560624,483.92803139560624,-483.9280313956062
0.525,6.899151415210425,489.4807535902825,-489.4807535902825,489.4807535902826,-489.4807535902826,489.4807535902826,-489.4807535902825
0.5375,6.982325584108779,494.95715275449163,-494.95715275449163,494.95715275449174,-494.95715275449163,494.9571527544915,-494.95715275449163
0.55,7.064590646314901,500.3597824866014,-500.3597824866014,500.3597824866015,-500.3597824866014,500.35978248660126,-500.3597824866014
0.5625,7.1459779990215475,505.6910540146972,-505.6910540146972,505.69105401469733,-505.6910540146972,505.6910540146971,-505.6910540146972
0.5750000000000001,7.226517297426195,510.95324715215867,-510.95324715215867,510.9532471521586,-510.9532471521586,510.9532471521586,-510.95324715215867
0.5875,7.306236586814035,516.1485201899667,-516.1485201899667,516.1485201899668,-516.1485201899667,516.1485201899666,-516.1485201899667
0.6000000000000001,7.385162422045977,521.27891884934,-521.27891884934,521.27891884934,-521.27891884934,521.27891884934,-521.27891884934
0.6125,7.463319975888747,526.3463844016555,-526.3463844016555,526.3463844016555,-526.3463844016555,526.3463844016555,-526.3463844016555
0.625,7.540733137434318,531.3527610485072,-531.3527610485072,531.3527610485071,-531.3527610485072,531.3527610485073,-531.3527610485072
0.6375000000000001,7.61742460169446,536.2998026427574,-536.2998026427574,536.2998026427574,-536.2998026427574,536.2998026427574,-536.2998026427574
0.65,7.693415951318374,541.1891788211877,-541.1891788211877,541.1891788211879,-541.1891788211877,541.1891788211876,-541.1891788211877
0.6625000000000001,7.768727731263337,546.0224806105805,-546.0224806105805,546.0224806105805,-546.0224806105805,546.0224806105805,-546.0224806105805
0.675,7.843379517146929,550.801225561527,-550.801225561527,550.801225561527,-550.801225561527,550.801225561527,-550.801225561527
0.6875,7.917389977922017,555.5268624577535,-555.5268624577535,555.5268624577534,-555.5268624577535,555.5268624577536,-555.5268624577535
0.7000000000000001,7.990776933440202,560.2007756431445,-560.2007756431445,560.2007756431444,-560.2007756431445,560.2007756431447,-560.2007756431445
0.7125,8.063557407404005,564.8242890037733,-564.8242890037733,564.8242890037732,-564.8242890037733,564.8242890037734,-564.8242890037733
0.7250000000000001,8.135747676151222,569.3986696380155,-569.3986696380155,569.3986696380155,-569.3986696380155,569.3986696380155,-569.3986696380155
0.7375,8.207363313665358,573.9251312441404,-573.9251312441404,573.9251312441404,-573.9251312441404,573.9251312441404,-573.9251312441404
0.75,8.278419233162815,578.4048372515504,-578.4048372515504,578.4048372515504,-578.4048372515504,578.4048372515504,-578.4048372515504
0.7625000000000001,8.34892972556962,582.8389037190185,-582.8389037190185,582.8389037190186,-582.8389037190185,582.8389037190184,-582.8389037190185
0.775,8.418908495167292,587.2284020208047,-587.2284020208047,587.2284020208047,-587.2284020208047,587.2284020208047,-587.2284020208047
0.7875000000000001,8.488368692658208,591.5743613393468,-591.5743613393468,591.5743613393468,-591.5743613393468,591.5743613393468,-591.5743613393468
0.8,8.55732294587507,595.8777709813097,-595.8777709813097,595.8777709813098,-595.8777709813097,595.8777709813096,-595.8777709813097
0.8125,8.625783388336389,600.1395825320776,-600.1395825320776,600.1395825320776,-600.1395825320776,600.1395825320776,-600.1395825320776
0.8250000000000001,8.693761685829672,604.360711862274,-604.360711862274,604.360711862274,-604.360711862274,604.360711862274,-604.360711862274
0.8375,8.761269061186285,608.5420409985661,-608.5420409985661,608.5420409985661,-608.5420409985661,608.5420409985661,-608.5420409985661
0.8500000000000001,8.828316317395974,612.684419869822,-612.684419869822,612.684419869822,-612.684419869822,612.684419869822,-612.684419869822
0.8625,8.89491385919504,616.7886679386428,-616.7886679386428,616.7886679386429,-616.7886679386428,616.7886679386427,-616.7886679386428
0.875,8.961071713249481,620.8555757273481,-620.8555757273481,620.855575727348,-620.8555757273481,620.8555757273482,-620.8555757273481
0.8875000000000001,9.026799547043238,624.8859062466561,-624.8859062466561,624.8859062466561,-624.8859062466561,624.8859062466561,-624.8859062466561
0.9,9.0921066865716,628.8803963345516,-628.8803963345516,628.8803963345517,-628.8803963345516,628.8803963345515,-628.8803963345516
0.9125000000000001,9.157002132930842,632.8397579121572,-632.8397579121572,632.8397579121572,-632.8397579121572,632.8397579121572,-632.8397579121572
0.925,9.221494577887036,636.7646791628223,-636.7646791628223,636.7646791628222,-636.7646791628223,636.7646791628224,-636.7646791628223
0.9375,9.285592418499748,640.6558256401045,-640.6558256401045,640.6558256401045,-640.6558256401045,640.6558256401045,-640.6558256401045
0.9500000000000001,9.349303770869787,644.5138413098201,-644.5138413098201,644.5138413098202,-644.5138413098201,644.51384130982,-644.5138413098201
0.9625,9.41263648307423,648.33934953091,-648.33934953091,648.3393495309101,-648.33934953091,648.3393495309099,-648.33934953091
0.9750000000000001,9.47559814734669,652.1329539794621,-652.1329539794621,652.132953979462,-652.1329539794621,652.1329539794622,-652.1329539794621
0.9875,9.538196111555894,655.8952395198717,-655.8952395198717,655.8952395198717,-655.8952395198717,655.8952395198717,-655.8952395198717
1.0,9.60043749003138,659.6267730268013,-659.6267730268013,659.6267730268014,-659.6267730268013,-653.1817564220539,653.1817564220539
1.0125,9.66232917378103,663.3281041612961,-663.3281041612961,663.3281041612961,-663.3281041612961,-649.480425287559,649.480425287559
1.0250000000000001,9.72387784014176,666.9997661041525,-666.9997661041525,666.9997661041525,-666.9997661041525,-645.8087633447026,645.8087633447026
1.0375,9.78508996190122,670.6422762493875,-670.6422762493875,670.6422762493876,-670.6422762493875,-642.1662531994677,642.1662531994677
1.05,9.845971815925536,674.2561368604333,-674.2561368604333,674.2561368604333,-674.2561368604333,-638.5523925884218,638.5523925884218
1.0625,9.906529491325406,677.8418356914888,-677.8418356914888,677.8418356914888,-677.8418356914888,-634.9666937573663,634.9666937573663
1.075,9.966768897190303,681.3998465762594,-681.3998465762594,681.3998465762593,-681.3998465762594,-631.4086828725956,631.4086828725956
1.0875000000000001,10.026695769918422,684.930629986167,-684.930629986167,684.9306299861669,-684.930629986167,-627.877899462688,627.877899462688
1.1,10.086315680167857,688.4346335599398,-688.4346335599398,688.4346335599398,-688.4346335599398,-624.3738958889153,624.3738958889153
1.1125,10.145634039452636,691.912292606364,-691.912292606364,691.912292606364,-691.912292606364,-620.8962368424911,620.8962368424911
1.125,10.204656106405546,695.3640305818426,-695.3640305818426,695.3640305818426,-695.3640305818426,-617.4444988670125,617.4444988670125
1.1375,10.263386992728083,698.7902595442945,-698.7902595442945,698.7902595442945,-698.7902595442945,-614.0182699045606,614.0182699045606
1.1500000000000001,10.321831668846379,702.1913805848093,-702.1913805848093,702.1913805848094,-702.1913805848093,-610.6171488640459,610.6171488640459
1.1625,10.379994969290689,705.5677842383836,-705.5677842383836,705.5677842383836,-705.5677842383836,-607.2407452104715,607.2407452104715
1.175,10.43788159781476,708.9198508749666,-708.9198508749666,708.9198508749666,-708.9198508749666,-603.8886785738885,603.8886785738885
1.1875,10.49549613227026,712.2479510719572,-712.2479510719572,712.2479510719572,-712.2479510719572,-600.5605783768979,600.5605783768979
1.2000000000000002,10.552843029250457,715.5524459692233,-715.5524459692233,715.5524459692233,-715.5524459692233,-597.2560834796318,597.2560834796318
1.2125000000000001,10.609926628516334,718.833687607635,-718.833687607635,718.833687607635,-718.833687607635,-593.97484184122,593.97484184122
1.225,10.666751157217458,722.0920192520418,-722.0920192520418,722.0920192520418,-722.0920192520418,-590.7165101968133,590.7165101968133
1.2375,10.723320733919135,725.3277756995601,-725.3277756995601,725.3277756995601,-725.3277756995601,-587.480753749295,587.480753749295
1.25,10.779639372446557,728.5412835739821,-728.5412835739821,728.5412835739821,-728.5412835739821,-584.267245874873,584.267245874873
1.2625000000000002,10.835710985556046,731.7328616070658,-731.7328616070658,731.7328616070658,-731.7328616070658,-581.0756678417893,581.0756678417893
1.2750000000000001,10.891539388442755,734.902820907412,-734.902820907412,734.902820907412,-734.902820907412,-577.9057085414431,577.9057085414431
1.2875,10.94712830209366,738.0514652175962,-738.0514652175962,738.0514652175962,-738.0514652175962,-574.7570642312589,574.7570642312589
1.3,11.002481356494089,741.1790911601787,-741.1790911601787,741.1790911601788,-741.1790911601787,-571.6294382886765,571.6294382886765
1.3125,11.057602093695541,744.2859884731737,-744.2859884731737,744.2859884731738,-744.2859884731737,-568.5225409756815,568.5225409756815
1.3250000000000002,11.11249397075202,747.372440235529,-747.372440235529,747.372440235529,-747.372440235529,-565.4360892133261,565.4360892133261
1.3375000000000001,11.167160362531739,750.4387230831295,-750.4387230831295,750.4387230831294,-750.4387230831295,-562.3698063657255,562.3698063657255
1.35,11.221604564410564,753.4851074158098,-753.4851074158098,753.4851074158098,-753.4851074158098,-559.3234220330453,559.3234220330453
1.3625,11.275829794853237,756.5118575958271,-756.5118575958271,756.5118575958272,-756.5118575958271,-556.2966718530281,556.2966718530281
1.375,11.329839197888026,759.5192321382264,-759.5192321382264,759.5192321382265,-759.5192321382264,-553.2892973106289,553.2892973106289
1.3875000000000002,11.383635845480125,762.5074838934985,-762.5074838934985,762.5074838934984,-762.5074838934985,-550.3010455553565,550.3010455553565
1.4000000000000001,11.437222739808822,765.4768602229096,-765.4768602229096,765.4768602229096,-765.4768602229096,-547.3316692259455,547.3316692259455
1.4125,11.490602815453157,768.4276031668611,-768.4276031668611,768.427603166861,-768.4276031668611,-544.3809262819939,544.3809262819939
1.425,11.54377894149052,771.3599496066151,-771.3599496066151,771.3599496066151,-771.3599496066151,-541.44857984224,541.44857984224
1.4375,11.59675392351239,774.2741314197051,-774.2741314197051,774.2741314197051,-774.2741314197051,-538.53439802915,538.53439802915
1.4500000000000002,11.649530505561158,777.1703756293292,-777.1703756293292,777.1703756293291,-777.1703756293292,-535.6381538195258,535.6381538195258
1.4625000000000001,11.702111371991808,780.0489045480125,-780.0489045480125,780.0489045480126,-780.0489045480125,-532.7596249008427,532.7596249008427
1.475,11.754499149261953,782.9099359158023,-782.9099359158023,782.9099359158022,-782.9099359158023,-529.8985935330527,529.8985935330527
1.4875,11.806696407653583,785.753683033252,-785.753683033252,785.753683033252,-785.753683033252,-527.0548464156032,527.0548464156032
1.5,11.85870566292966,788.5803548894316,-788.5803548894316,788.5803548894316,-788.5803548894316,-524.2281745594235,524.2281745594235
1.5125000000000002,11.91052937792859,791.3901562851918,-791.3901562851918,791.3901562851918,-791.3901562851918,-521.4183731636633,521.4183731636633
1.5250000000000001,11.962169964099322,794.1832879518936,-794.1832879518936,794.1832879518936,-794.1832879518936,-518.6252414969615,518.6252414969615
1.5375,12.01362978297983,796.9599466658093,-796.9599466658093,796.9599466658092,-796.9599466658093,-515.8485827830457,515.8485827830457
1.55,12.064911147621437,799.7203253583863,-799.7203253583863,799.7203253583862,-799.7203253583863,-513.0882040904687,513.0882040904687
1.5625,12.116016323961436,802.4646132225528,-802.4646132225528,802.4646132225528,-802.4646132225528,-510.3439162263023,510.3439162263023
1.5750000000000002,12.166947532146262,805.1929958152434,-805.1929958152434,805.1929958152434,-805.1929958152434,-507.6155336336117,507.6155336336117
1.5875000000000001,12.21770694780735,807.9056551563039,-807.9056551563039,807.905655156304,-807.9056551563039,-504.90287429255136,504.90287429255136
1.6,12.268296703291782,810.6027698239328,-810.6027698239328,810.6027698239327,-810.6027698239328,-502.20575962492217,502.20575962492217
1.6125,12.318718888849604,813.2845150468069,-813.2845150468069,813.284515046807,-813.2845150468069,-499.52401440204835,499.52401440204835
1.625,12.368975553779707,815.9510627930324,-815.9510627930324,815.9510627930324,-815.9510627930324,-496.8574666558227,496.8574666558227
1.6375000000000002,12.419068707536004,818.6025818560527,-818.6025818560527,818.6025818560527,-818.6025818560527,-494.20594759280243,494.20594759280243
1.6500000000000001,12.469000320795569,821.2392379376399,-821.2392379376399,821.2392379376399,-821.2392379376399,-491.56929151121517,491.56929151121517
1.6625,12.518772326490325,823.8611937280936,-823.8611937280936,823.8611937280934,-823.8611937280936,-488.94733572076143,488.94733572076143
1.675,12.568386620803802,826.4686089837569,-826.4686089837569,826.4686089837569,-826.4686089837569,-486.3399204650982,486.3399204650982
1.6875,12.617845064134366,829.0616406019633,-829.0616406019633,829.0616406019633,-829.0616406019633,-483.7468888468918,483.7468888468918
1.7000000000000002,12.667149482026332,831.6404426935151,-831.6404426935151,831.6404426935151,-831.6404426935151,-481.16808675534,481.16808675534
1.7125000000000001,12.71630166607021,834.2051666527925,-834.2051666527925,834.2051666527925,-834.2051666527925,-478.6033627960626,478.6033627960626
1.725,12.765303374773355,836.7559612255918,-836.7559612255918,836.7559612255918,-836.7559612255918,-476.0525682232633,476.0525682232633
1.7375,12.814156334402199,839.2929725747763,-839.2929725747763,839.2929725747763,-839.2929725747763,-473.5155568740788,473.5155568740788
1.75,12.862862239797176,841.8163443438309,-841.8163443438309,841.8163443438309,-841.8163443438309,-470.9921851050242,470.9921851050242
1.7625000000000002,12.911422755161414,844.3262177183984,-844.3262177183984,844.3262177183983,-844.3262177183984,-468.48231173045656,468.48231173045656
1.7750000000000001,12.95983951482425,846.8227314858793,-846.8227314858793,846.8227314858793,-846.8227314858793,-465.98579796297577,465.98579796297577
1.7875,13.008114123980462,849.306022093165,-849.306022093165,849.306022093165,-849.306022093165,-463.5025073556901,463.5025073556901
1.8,13.056248159406284,851.77622370258,-851.77622370258,851.77622370258,-851.77622370258,-461.03230574627514,461.03230574627514
1.8125,13.104243170152941,854.2334682460976,-854.2334682460976,854.2334682460976,-854.2334682460976,-458.5750612027575,458.5750612027575
1.8250000000000002,13.152100678218671,856.6778854778962,-856.6778854778962,856.6778854778963,-856.6778854778962,-456.130643970959,456.130643970959
1.8375000000000001,13.199822179199991,859.1096030253171,-859.1096030253171,859.109603025317,-859.1096030253171,-453.69892642353784,453.69892642353784
1.85,13.247409142923004,861.5287464382825,-861.5287464382825,861.5287464382825,-861.5287464382825,-451.2797830105726,451.2797830105726
1.8625,13.294863014055467,863.935439237233,-863.935439237233,863.9354392372329,-863.935439237233,-448.87309021162196,448.87309021162196
1.875,13.342185212700356,866.3298029596348,-866.3298029596348,866.3298029596349,-866.3298029596348,-446.47872648922043,446.47872648922043
1.8875000000000002,13.389377134971589,868.7119572051139,-868.7119572051139,868.7119572051138,-868.7119572051139,-444.0965722437411,444.0965722437411
1.9000000000000001,13.436440153552578,871.0820196792595,-871.0820196792595,871.0820196792595,-871.0820196792595,-441.7265097695956,441.7265097695956
1.9125,13.483375618238187,873.4401062361534,-873.4401062361534,873.4401062361535,-873.4401062361534,-439.3684232127018,439.3684232127018
1.925,13.530184856460757,875.7863309196628,-875.7863309196628,875.7863309196628,-875.7863309196628,-437.02219852919234,437.02219852919234
1.9375,13.576869173800711,878.1208060035435,-878.1208060035435,878.1208060035435,-878.1208060035435,-434.6877234453116,434.6877234453116
1.9500000000000002,13.623429854482314,880.4436420303979,-880.4436420303979,880.4436420303978,-880.4436420303979,-432.3648874184571,432.3648874184571
1.9625000000000001,13.66986816185511,882.7549478495223,-882.7549478495223,882.7549478495223,-882.7549478495223,-430.0535815993328,430.0535815993328
1.975,13.71618533886153,885.0548306536872,-885.0548306536872,885.0548306536871,-885.0548306536872,-427.7536987951678,427.7536987951678
1.9875,13.762382608491162,887.3433960148834,-887.3433960148834,887.3433960148834,-887.3433960148834,-425.4651334339717,425.4651334339717
2.0,13.80846117422213,889.6207479190728,-889.6207479190728,889.6207479190728,-889.6207479190728,-423.18778152978234,423.18778152978234
2.0125,13.854422220450047,891.886988799975,-891.886988799975,891.8869887999749,-891.886988799975,-420.92154064887995,420.92154064887995
2.025,13.900266912904947,894.142219571924,-894.142219571924,894.142219571924,-894.142219571924,-418.6663098769311,418.6663098769311
2.0375,13.945996399056613,896.3865396618255,-896.3865396618255,896.3865396618255,-896.3865396618255,-416.4219897870296,416.4219897870296
2.0500000000000003,13.991611808508697,898.6200470402458,-898.6200470402458,898.6200470402459,-898.6200470402458,-414.1884824086094,414.1884824086094
2.0625,14.037114253381997,900.8428382516589,-900.8428382516589,900.842838251659,-900.8428382516589,-411.9656911971963,411.9656911971963
2.075,14.082504828687261,903.055008443883,-903.055008443883,903.055008443883,-903.055008443883,-409.7535210049721,409.7535210049721
2.0875,14.127784612687865,905.2566513967307,-905.2566513967307,905.2566513967308,-905.2566513967307,-407.5518780521245,407.5518780521245
2.1,14.172954667252698,907.4478595498979,-907.4478595498979,907.4478595498979,-907.4478595498979,-405.3606698989572,405.3606698989572
2.1125000000000003,14.218016038199563,909.6287240301177,-909.6287240301177,909.6287240301176,-909.6287240301177,-403.17980541873726,403.17980541873726
2.125,14.262969755629436,911.799334677605,-911.799334677605,911.799334677605,-911.799334677605,-401.0091947712501,401.0091947712501
2.1375,14.307816834251827,913.9597800718063,-913.9597800718063,913.9597800718063,-913.9597800718063,-398.84874937704876,398.84874937704876
2.15,14.352558273701591,916.1101475564898,-916.1101475564898,916.1101475564897,-916.1101475564898,-396.6983818923652,396.6983818923652
2.1625,14.397195058847402,918.2505232641824,-918.2505232641824,918.2505232641824,-918.2505232641824,-394.55800618467265,394.55800618467265
2.1750000000000003,14.441728160092199,920.3809921399873,-920.3809921399873,920.3809921399873,-920.3809921399873,-392.42753730886784,392.42753730886784
2.1875,14.486158533665852,922.5016379647905,-922.5016379647905,922.5016379647905,-922.5016379647905,-390.30689148406464,390.30689148406464
2.2,14.530487121910262,924.6125433778838,-924.6125433778838,924.6125433778839,-924.6125433778838,-388.19598607097146,388.19598607097146
2.2125,14.57471485355717,926.7137898990156,-926.7137898990156,926.7137898990156,-926.7137898990156,-386.09473954983946,386.09473954983946
2.225,14.618842643998875,928.8054579498946,-928.8054579498946,928.8054579498946,-928.8054579498946,-384.0030714989605,384.0030714989605
2.2375000000000003,14.6628713955521,930.8876268751537,-930.8876268751537,930.8876268751537,-930.8876268751537,-381.92090257370137,381.92090257370137
2.25,14.706801997715207,932.9603749627989,-932.9603749627989,932.960374962799,-932.9603749627989,-379.8481544860563,379.8481544860563
2.2625,14.750635327418951,935.0237794641541,-935.0237794641541,935.0237794641541,-935.0237794641541,-377.78474998470097,377.78474998470097
2.275,14.794372249271005,937.0779166133203,-937.0779166133203,937.0779166133202,-937.0779166133203,-375.73061283553466,375.73061283553466
2.2875,14.8380136157944,939.1228616461582,-939.1228616461582,939.1228616461581,-939.1228616461582,-373.6856678026968,373.6856678026968
2.3000000000000003,14.881560267660108,941.1586888188149,-941.1586888188149,941.1586888188149,-941.1586888188149,-371.6498406300402,371.6498406300402
2.3125,14.925013033913906,943.1854714258048,-943.1854714258048,943.1854714258047,-943.1854714258048,-369.62305802305013,369.62305802305013
2.325,14.968372732197711,945.2032818176567,-945.2032818176567,945.2032818176567,-945.2032818176567,-367.6052476311984,367.6052476311984
2.3375,15.011640168965549,947.2121914181429,-947.2121914181429,947.212191418143,-947.2121914181429,-365.59633803071233,365.5963380307122
2.35,15.0548161396943,949.2122707410997,-949.2122707410997,949.2122707410995,-949.2122707410997,-363.5962587077554,363.5962587077554
2.3625000000000003,15.097901429089408,951.2035894068537,-951.2035894068537,951.2035894068536,-951.2035894068537,-361.6049400420013,361.60494004200143
2.375,15.140896811285652,953.1862161582618,-953.1862161582618,953.1862161582617,-953.1862161582618,-359.6223132905932,359.6223132905933
2.3875,15.183803050043162,955.1602188763807,-955.1602188763807,955.1602188763804,-955.1602188763807,-357.64831057247443,357.64831057247443
2.4000000000000004,15.226620898938805,957.1256645957707,-957.1256645957707,957.1256645957706,-957.1256645957707,-355.6828648530843,355.6828648530844
2.4125,15.269351101553072,959.0826195194502,-959.0826195194502,959.08261951945,-959.0826195194502,-353.7259099294049,353.7259099294049
2.4250000000000003,15.311994391652577,961.0311490335047,-961.0311490335047,961.0311490335048,-961.0311490335047,-351.77738041535054,351.7773804153504
2.4375,15.354551493368342,962.9713177213669,-962.9713177213669,962.9713177213666,-962.9713177213669,-349.83721172748824,349.83721172748824
2.45,15.397023121369923,964.9031893777685,-964.9031893777685,964.9031893777687,-964.9031893777685,-347.9053400710866,347.9053400710866
2.4625000000000004,15.439409981035546,966.826827022382,-966.826827022382,966.8268270223821,-966.826827022382,-345.98170242647325,345.98170242647313
2.475,15.481712768618335,968.7422929131535,-968.7422929131535,968.7422929131535,-968.7422929131535,-344.0662365357016,344.0662365357016
2.4875000000000003,15.523932171408763,970.6496485593403,-970.6496485593403,970.6496485593402,-970.6496485593403,-342.15888088951465,342.15888088951476
2.5,15.566068867893396,972.5489547342564,-972.5489547342564,972.5489547342563,-972.5489547342564,-340.25957471459856,340.25957471459867
2.5125,15.608123527910072,974.4402714877394,-974.4402714877394,974.4402714877392,-974.4402714877394,-338.36825796111566,338.36825796111566
2.5250000000000004,15.650096812799593,976.323658158343,-976.323658158343,976.3236581583428,-976.323658158343,-336.48487129051205,336.48487129051205
2.5375,15.691989375554012,978.1991733852603,-978.1991733852603,978.1991733852606,-978.1991733852603,-334.60935606359476,334.60935606359476
2.5500000000000003,15.733801860961641,980.0668751199913,-980.0668751199913,980.0668751199914,-980.0668751199913,-332.7416543288639,332.7416543288638
2.5625,15.775534905748838,981.9268206377561,-981.9268206377561,981.926820637756,-981.9268206377561,-330.88170881109886,330.881708811099
2.575,15.817189138718675,983.7790665486627,-983.7790665486627,983.7790665486627,-983.7790665486627,-329.02946290019236,329.02946290019236
2.5875000000000004,15.858765180886563,985.6236688086359,-985.6236688086359,985.623668808636,-985.6236688086359,-327.1848606402193,327.1848606402192
2.6,15.900263645612924,987.4606827301128,-987.4606827301128,987.4606827301127,-987.4606827301128,-325.3478467187422,325.3478467187423
2.6125000000000003,15.94168513873298,989.2901629925105,-989.2901629925105,989.2901629925104,-989.2901629925105,-323.51836645634444,323.51836645634455
2.625,15.983030258683739,991.1121636524755,-991.1121636524755,991.1121636524754,-991.1121636524755,-321.6963657963795,321.6963657963796
2.6375,16.024299596628243,992.926738153915,-992.926738153915,992.9267381539153,-992.926738153915,-319.88179129494006,319.88179129494006
2.6500000000000004,16.065493736577164,994.7339393378194,-994.7339393378194,994.7339393378193,-994.7339393378194,-318.0745901110356,318.0745901110357
2.6625,16.106613255507813,996.5338194518818,-996.5338194518818,996.5338194518818,-996.5338194518818,-316.27470999697334,316.27470999697334
2.6750000000000003,16.147658723480628,998.3264301599163,-998.3264301599163,998.3264301599161,-998.3264301599163,-314.4820992889388,314.4820992889388
2.6875,16.188630703753176,1000.1118225510838,-1000.1118225510838,1000.1118225510841,-1000.1118225510838,-312.69670689777126,312.69670689777126
2.7,16.229529752891793,1001.8900471489266,-1001.8900471489266,1001.8900471489264,-1001.8900471489266,-310.9184822999284,310.91848229992854
2.7125000000000004,16.27035642088089,1003.6611539202211,-1003.6611539202211,1003.6611539202208,-1003.6611539202211,-309.14737552863403,309.14737552863403
2.725,16.311111251229942,1005.42519228365,-1005.42519228365,1005.4251922836497,-1005.42519228365,-307.38333716520515,307.38333716520515
2.7375000000000003,16.351794781078315,1007.1822111182968,-1007.1822111182968,1007.1822111182969,-1007.1822111182968,-305.62631833055843,305.6263183305583
2.75,16.392407541297892,1008.9322587719726,-1008.9322587719726,1008.9322587719726,-1008.9322587719726,-303.87627067688254,303.87627067688254
2.7625,16.43295005659361,1010.6753830693746,-1010.6753830693746,1010.6753830693747,-1010.6753830693746,-302.13314637948065,302.13314637948054
2.7750000000000004,16.47342284560194,1012.4116313200814,-1012.4116313200814,1012.4116313200816,-1012.4116313200814,-300.3968981287737,300.3968981287737
2.7875,16.513826420987353,1014.1410503263905,-1014.1410503263905,1014.1410503263905,-1014.1410503263905,-298.66747912246456,298.66747912246456
2.8000000000000003,16.55416128953684,1015.8636863910012,-1015.8636863910012,1015.863686391001,-1015.8636863910012,-296.94484305785386,296.94484305785386
2.8125,16.594427952252527,1017.5795853245457,-1017.5795853245457,1017.5795853245459,-1017.5795853245457,-295.22894412430946,295.22894412430935
2.825,16.634626904442435,1019.2887924529723,-1019.2887924529723,1019.2887924529723,-1019.2887924529723,-293.5197369958828,293.5197369958828
2.8375000000000004,16.674758635809393,1020.9913526247858,-1020.9913526247858,1020.991352624786,-1020.9913526247858,-291.8171768240693,291.8171768240693
2.85,16.714823630538252,1022.6873102181486,-1022.6873102181486,1022.6873102181485,-1022.6873102181486,-290.1212192307064,290.1212192307065
2.8625000000000003,16.75482236738128,1024.3767091478408,-1024.3767091478408,1024.3767091478408,-1024.3767091478408,-288.43182030101434,288.43182030101434
2.875,16.794755319741935,1026.0595928720895,-1026.0595928720895,1026.0595928720895,-1026.0595928720895,-286.7489365767656,286.7489365767656
2.8875,16.83462295575698,1027.7360043992683,-1027.7360043992683,1027.736004399268,-1027.7360043992683,-285.07252504958683,285.07252504958683
2.9000000000000004,16.874425738376996,1029.4059862944655,-1029.4059862944655,1029.4059862944655,-1029.4059862944655,-283.4025431543896,283.4025431543896
2.9125,16.91416412544528,1031.0695806859308,-1031.0695806859308,1031.0695806859308,-1031.0695806859308,-281.73894876292434,281.73894876292434
2.9250000000000003,16.953838569775282,1032.726829271399,-1032.726829271399,1032.7268292713993,-1032.726829271399,-280.081700177456,280.081700177456
2.9375,16.99344951922652,1034.3777733242955,-1034.3777733242955,1034.3777733242955,-1034.3777733242955,-278.4307561245596,278.4307561245596
2.95,17.032997416778997,1036.0224536998235,-1036.0224536998235,1036.0224536998235,-1036.0224536998235,-276.7860757490316,276.7860757490316
2.9625000000000004,17.07248270060626,1037.660910840941,-1037.660910840941,1037.6609108409407,-1037.660910840941,-275.1476186079142,275.1476186079142
2.975,17.111905804147007,1039.293184784225,-1039.293184784225,1039.293184784225,-1039.293184784225,-273.51534466463,273.51534466463
2.9875000000000003,17.151267156175372,1040.9193151656268,-1040.9193151656268,1040.9193151656268,-1040.9193151656268,-271.8892142832283,271.8892142832283
3.0,17.19056718086986,1042.5393412261221,-1042.5393412261221,1042.5393412261224,-1042.5393412261221,-270.26918822273296,270.26918822273296
3.0125,17.229806297881005,1044.1533018172581,-1044.1533018172581,1044.1533018172581,-1044.1533018172581,-268.655227631597,268.655227631597
3.0250000000000004,17.268984922397724,1045.761235406599,-1045.761235406599,1045.761235406599,-1045.761235406599,-267.047294042256,267.047294042256
